Date of Sale (dd/mm/yyyy),Address,County,Eircode,Price (€),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,Sale Year,Sale Month,geocode_query,geocode_status,latitude,longitude
2016-05-13,"3 CLUAIN AOIBHINN, CRADDOCKSTOWN, NAAS",Kildare,,385000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,5,"3 CLUAIN AOIBHINN, CRADDOCKSTOWN, NAAS, Kildare",ok_relaxed_area,53.207934,-6.655128
2016-07-15,"KEENAGHAN, KILCAR, CO. DONEGAL",Donegal,,120000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"KEENAGHAN, KILCAR, CO. DONEGAL",ok_relaxed_area,54.63471,-8.586128
2016-10-14,"HILL RD, WHITEGATE, MIDLETON",Cork,,31744.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"HILL RD, WHITEGATE, MIDLETON, Cork",ok_relaxed_area,51.921336,-8.178781
2016-01-21,"31 RAGLAN LANE, BALLSBRIDGE, DUBLIN 4",Dublin,,835000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,1,"31 RAGLAN LANE, BALLSBRIDGE, DUBLIN 4",ok,53.329944,-6.239529
2016-03-30,"155 MANOR COURT, WESTERN DISTRIBUTOR RD, GALWAY",Galway,,115000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,3,"155 MANOR COURT, WESTERN DISTRIBUTOR RD, GALWAY",ok_relaxed_area,53.265982,-9.125064
2016-05-13,"HARRYS COTTAGE, UPPER LOUTH SALT RD, GLEN",Donegal,,185000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,5,"HARRYS COTTAGE, UPPER LOUTH SALT RD, GLEN, Donegal",ok_relaxed_area,55.114681,-7.808858
2016-05-18,"129 Asmount Mews, Silversprings",Cork,,132158.59,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,5,"129 Asmount Mews, Silversprings, Cork",ok,51.906764,-8.425354
2016-09-29,"32 Diswellstown Manor, Castleknock, Dublin 15",Dublin,,431718.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,2016,9,"32 Diswellstown Manor, Castleknock, Dublin 15",ok,53.368057,-6.386186
2016-09-28,"67 GREAT WILIAM O'BRIEN ST, CORK",Cork,,132000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,9,"67 GREAT WILIAM O'BRIEN ST, CORK",ok,51.909461,-8.475243
2016-05-20,"41 BAILE AN CHOISTE, HEADFORD RD, GALWAY",Galway,,151000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,5,"41 BAILE AN CHOISTE, HEADFORD RD, GALWAY",ok,53.295852,-9.032327
2016-12-16,"THE BUNGALOW, DOONPETER, GLENVILLE",Cork,,265000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"THE BUNGALOW, DOONPETER, GLENVILLE, Cork",ok_relaxed_area,51.867847,-8.325181
2016-10-05,"CREGGANE, DUAGH, ABBEYFEALE P.O",Kerry,,158000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"CREGGANE, DUAGH, ABBEYFEALE P.O, Kerry",ok_relaxed_area,52.40139,-9.345811
2016-10-21,"6 DONORE RD, CIRCULAR RD SOUTH, DUBLIN 8",Dublin,,460000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"6 DONORE RD, CIRCULAR RD SOUTH, DUBLIN 8",ok,53.335323,-6.281842
2016-07-26,"109 ST HELENS RD, BOOTERSTOWN, DUBLIN",Dublin,,925000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"109 ST HELENS RD, BOOTERSTOWN, DUBLIN",ok,53.309947,-6.201925
2016-11-29,"20 STRANDFIELD MANOR, SPAWELL RD, WEXFORD",Wexford,,190000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"20 STRANDFIELD MANOR, SPAWELL RD, WEXFORD",ok,52.345264,-6.477631
2016-03-01,"G4 CLONMULLEN, EDENDERRY, CLONMULLEN",Offaly,,46000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,3,"G4 CLONMULLEN, EDENDERRY, CLONMULLEN, Offaly",ok_relaxed_area,53.343185,-7.051646
2016-09-16,"109 GRACEDIEU RD, WATERFORD, WATERFORD",Waterford,,73000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,9,"109 GRACEDIEU RD, WATERFORD, WATERFORD",ok,52.262504,-7.125561
2016-04-07,"1 HENRY STREET, WATERFORD, WATERFORD",Waterford,,55000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"1 HENRY STREET, WATERFORD, WATERFORD",ok,52.25529,-7.113763
2016-12-21,"18 BROMLEY WAY, ARDKEEN VILLAGE, DUNMORE RD",Waterford,,175000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"18 BROMLEY WAY, ARDKEEN VILLAGE, DUNMORE RD, Waterford",ok,52.246208,-7.084096
2016-02-02,"82 RINGSEND PARK, DUBLIN 4, DUBLIN",Dublin,,218000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"82 RINGSEND PARK, DUBLIN 4, DUBLIN",ok,53.343372,-6.221029
2016-07-15,"BALLYEAGH, BALLYBUNNION, KERRY",Kerry,,275000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"BALLYEAGH, BALLYBUNNION, KERRY",ok_relaxed_area,52.51103,-9.669966
2016-02-26,"BALLINFONTA, CRATLOE, CLARE",Clare,,192000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"BALLINFONTA, CRATLOE, CLARE",ok_relaxed_area,52.698467,-8.762662
2016-04-01,"129 THE WATERMILL, WATERMILL RD, RAHENY",Dublin,,299000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"129 THE WATERMILL, WATERMILL RD, RAHENY, Dublin",ok,53.378528,-6.17455
2016-02-17,"108 The Links, Elm Park, Merrion Road",Dublin,,217422.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"108 The Links, Elm Park, Merrion Road, Dublin",ok_relaxed_area,53.321718,-6.217375
2016-02-01,"KILFREE, GURTEEN, BALLYMOTE",Sligo,,85500.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"KILFREE, GURTEEN, BALLYMOTE, Sligo",ok_relaxed_area,53.99595,-8.522721
2016-07-27,"41 MOYLARAGH MEWS, BALBRIGGAN, DUBLIN",Dublin,,130000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"41 MOYLARAGH MEWS, BALBRIGGAN, DUBLIN",ok,53.610865,-6.204194
2016-10-18,"8 CROWE STREET, DUNDALK, CO LOUTH",Louth,,50000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"8 CROWE STREET, DUNDALK, CO LOUTH",ok,54.00423,-6.401056
2016-10-28,"COOLNAGURRANE, SKIBBEREEN, CORK",Cork,,157500.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"COOLNAGURRANE, SKIBBEREEN, CORK",ok_relaxed_area,51.565155,-9.247316
2016-06-10,"S THE KNOLL, CASHELDOWNS, KILKENNY",Kilkenny,,215000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,6,"S THE KNOLL, CASHELDOWNS, KILKENNY",ok_relaxed_area,52.641207,-7.24869
2016-09-23,"7 THE BEECHES, WOODVILLE, GLANMIRE",Cork,,275000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,9,"7 THE BEECHES, WOODVILLE, GLANMIRE, Cork",ok,51.870727,-8.348953
2016-12-22,"DERRY ROAD, DURROW, CO. LAOIS",Laois,,148000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"DERRY ROAD, DURROW, CO. LAOIS",ok_relaxed_area,52.831458,-7.393796
2016-06-28,"KARIBU, STRANDHILL RD, SLIGO",Sligo,,294000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,6,"KARIBU, STRANDHILL RD, SLIGO",ok_relaxed_area,54.271083,-8.496766
2016-09-08,"40 PYNES VALLEY, BALLYVOLANE, CORK",Cork,,250000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,9,"40 PYNES VALLEY, BALLYVOLANE, CORK",ok,51.914417,-8.455625
2016-12-20,"Apartment 180 Neptune Block, Honeypark, Dun Laoghaire",Dublin,,352423.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,12,"Apartment 180 Neptune Block, Honeypark, Dun Laoghaire, Dublin",ok_relaxed_area,53.278942,-6.142216
2016-11-10,"64 RIVERRUN, LOUGH DOOLEY, BELTURBET",Cavan,,45000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"64 RIVERRUN, LOUGH DOOLEY, BELTURBET, Cavan",ok,54.127223,-7.440836
2016-06-22,"30 Kilheale Ave, Kilheale Manor, Kill",Kildare,,259911.89,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,6,"30 Kilheale Ave, Kilheale Manor, Kill, Kildare",ok,53.242794,-6.591753
2016-01-06,"Attidermot, Aughrim, Ballinasloe",Galway,,107000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,1,"Attidermot, Aughrim, Ballinasloe, Galway",ok_relaxed_area,53.301044,-8.320295
2016-09-30,"60 Crenigans Banog, Milltown Road, Ashbourne",Meath,,245814.98,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,2016,9,"60 Crenigans Banog, Milltown Road, Ashbourne, Meath",ok,53.503616,-6.384005
2016-07-27,"86 TREES RD, MT MERRION, DUBLIN",Dublin,,875000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"86 TREES RD, MT MERRION, DUBLIN",ok,53.292018,-6.210283
2016-12-16,"2 the vale, moyglare hall, maynooth",Kildare,,387664.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,2016,12,"2 the vale, moyglare hall, maynooth, Kildare",ok,53.342212,-6.552917
2016-12-21,"MULLYMUCKS, ROSCOMMON",Roscommon,,77000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"MULLYMUCKS, ROSCOMMON",ok_relaxed_area,53.665375,-8.207697
2016-02-25,"32 MILLBRIDGE AVE, SALLINS RD, NAAS",Kildare,,265000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"32 MILLBRIDGE AVE, SALLINS RD, NAAS, Kildare",ok,53.222496,-6.663725
2016-07-12,"58 ST MARYS PARK, WALKINSTOWN, DUBLIN 12",Dublin,,250000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"58 ST MARYS PARK, WALKINSTOWN, DUBLIN 12",ok,53.322998,-6.322456
2016-02-05,"STARGAZER, DOOKS, GLENBEIGH",Kerry,,260000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"STARGAZER, DOOKS, GLENBEIGH, Kerry",ok_relaxed_area,53.260615,-6.175757
2016-11-03,"11 DUN NA MARA, ORANMORE, GALWAY",Galway,,175000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"11 DUN NA MARA, ORANMORE, GALWAY",ok,53.273536,-9.027428
2016-10-20,"19 CARROWBEG EST, WESTPORT, MAYO",Mayo,,205000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"19 CARROWBEG EST, WESTPORT, MAYO",ok,53.804767,-9.513873
2016-06-08,"BEECHWOOD, NENAGH, TIPPERARY",Tipperary,,267500.0,No,No,Second-Hand Dwelling house /Apartment,,2016,6,"BEECHWOOD, NENAGH, TIPPERARY",ok_relaxed_area,52.899085,-8.135258
2016-12-21,"LANE HOUSE, 5 KILLINCARRIG MANOR, THE BURNABY    GREYSTONES",Wicklow,,555000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"LANE HOUSE, 5 KILLINCARRIG MANOR, THE BURNABY    GREYSTONES, Wicklow",ok,53.13829,-6.073022
2016-01-26,"45 PRIORY HALL, SPAWELL RD, WEXFORD",Wexford,,144000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,1,"45 PRIORY HALL, SPAWELL RD, WEXFORD",ok,52.34209,-6.475031
2016-04-22,"RATHKENNY, ABBEYDORNEY, TRALEE",Kerry,,200000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"RATHKENNY, ABBEYDORNEY, TRALEE, Kerry",ok_relaxed_area,52.332447,-9.720015
2016-07-08,"44 YELLOW MEADOWS DR, CLONDALKIN, DUBLIN 22",Dublin,,215000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"44 YELLOW MEADOWS DR, CLONDALKIN, DUBLIN 22",ok,53.326854,-6.379203
2016-08-29,"31 HEATHER GROVE, PALMERSTOWN, DUBLIN 20",Dublin,,320000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,8,"31 HEATHER GROVE, PALMERSTOWN, DUBLIN 20",ok,53.35239,-6.383472
2016-07-11,"7 Elder Heath Lawn, Elder Heath, Kiltipper Road",Dublin,,242291.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,7,"7 Elder Heath Lawn, Elder Heath, Kiltipper Road, Dublin",ok,53.272132,-6.383022
2016-11-15,"4 SANDYCOVE PHASE 1, BALLYMONEY, GOREY",Wexford,,184000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"4 SANDYCOVE PHASE 1, BALLYMONEY, GOREY, Wexford",ok,52.669704,-6.295443
2016-04-12,"41 AMIEN ST, AMIEN SQUARE BUILDING, DUBLIN 1",Dublin,,232500.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"41 AMIEN ST, AMIEN SQUARE BUILDING, DUBLIN 1",ok,53.352394,-6.249481
2016-08-04,"OLDBRIDGE, WATERFORD ROAD LOWER, CARRICK BEG CARRICK ON SUIR",Tipperary,,103000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,8,"OLDBRIDGE, WATERFORD ROAD LOWER, CARRICK BEG CARRICK ON SUIR, Tipperary",ok_relaxed_area,52.339698,-7.407657
2016-08-16,"APT 46, MANOR HALL APTS, MOUNR BROWNE DUBLIN 8",Dublin,,215000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,8,"APT 46, MANOR HALL APTS, MOUNR BROWNE DUBLIN 8",ok,53.211524,-6.117245
2016-04-07,"5 BENGAL TERRACE, OLD CORK RD, LIMERICK",Limerick,,86000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"5 BENGAL TERRACE, OLD CORK RD, LIMERICK",ok_relaxed_area,52.646968,-8.59245
2016-11-17,"68 GRIFFITH PARADE, FINGLAS EAST, DUBLIN 11",Dublin,,229000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"68 GRIFFITH PARADE, FINGLAS EAST, DUBLIN 11",ok,53.382923,-6.282324
2016-04-27,"119 HARBOUR VIEW, CROFTON RD, DUN LAOGHAIRE",Dublin,,232000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"119 HARBOUR VIEW, CROFTON RD, DUN LAOGHAIRE, Dublin",ok_relaxed_area,53.29594,-6.138911
2016-07-15,"FIONN UISCE, DERRYDONNELL NORTH, ORANMORE",Galway,,377800.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"FIONN UISCE, DERRYDONNELL NORTH, ORANMORE, Galway",ok_relaxed_area,53.26879,-8.929051
2016-07-15,"19 BARTRA HEIGHTS, KILLALA, MAYO",Mayo,,85000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"19 BARTRA HEIGHTS, KILLALA, MAYO",ok,54.210956,-9.214407
2016-07-18,"392 COLLINSWOOD, BEAUMONT, DUBLIN 9",Dublin,,351500.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"392 COLLINSWOOD, BEAUMONT, DUBLIN 9",ok_relaxed_area,53.381538,-6.233261
2016-05-16,"TEADIES LOWER, ENNISKEANE, CO CORK",Cork,,95000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,5,"TEADIES LOWER, ENNISKEANE, CO CORK",ok_relaxed_area,51.738033,-8.917424
2016-12-22,"69 LA ROCHELLE, LAMB ALLEY, HIGH ST",Dublin,,140000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"69 LA ROCHELLE, LAMB ALLEY, HIGH ST, Dublin",ok_relaxed_area,53.34318,-6.273199
2016-05-20,"145 SLI AN CHOISTE, MONKSLAND, ATHLONE",Westmeath,,78000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,5,"145 SLI AN CHOISTE, MONKSLAND, ATHLONE, Westmeath",ok,53.42678,-7.9914
2016-10-10,"3 COURTNEYS AVENUE, ROMAN STREET, CORK",Cork,,92000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"3 COURTNEYS AVENUE, ROMAN STREET, CORK",ok_relaxed_area,51.903968,-8.475925
2016-12-23,"11 ARDEE COURT, CORK ST, DUBLIN 8",Dublin,,250000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"11 ARDEE COURT, CORK ST, DUBLIN 8",ok_relaxed_area,53.439213,-6.384126
2016-05-10,"1 Timore Close, Upper Newcastle, Newcastle",Wicklow,,375000.0,No,No,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,5,"1 Timore Close, Upper Newcastle, Newcastle, Wicklow",ok,53.067604,-6.09624
2016-05-25,"7 DARGANS WAY, RAILWAY AVENUE, SUTTON",Dublin,,430000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,5,"7 DARGANS WAY, RAILWAY AVENUE, SUTTON, Dublin",ok,53.391674,-6.120938
2016-06-24,"APT 3 FRIAR STREET, NENAGH, CO TIPPERARY",Tipperary,,30334.0,No,No,Second-Hand Dwelling house /Apartment,,2016,6,"APT 3 FRIAR STREET, NENAGH, CO TIPPERARY",ok,52.863213,-8.197162
2016-04-07,"70 CHERRYWOOD DR, CLONDALKIN, DUBLIN 22",Dublin,,185000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"70 CHERRYWOOD DR, CLONDALKIN, DUBLIN 22",ok,53.320117,-6.409862
2016-10-12,"25 MOYLARAGH MEWS, BALBRIGGAN, DUBLIN",Dublin,,120000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,10,"25 MOYLARAGH MEWS, BALBRIGGAN, DUBLIN",ok,53.610812,-6.204339
2016-11-04,"27 DOMINICK STREET, MULLINGAR, COUNTY WESTMEATH",Westmeath,,81300.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"27 DOMINICK STREET, MULLINGAR, COUNTY WESTMEATH",ok,53.524497,-7.345715
2016-05-03,"78 Cartrun Breac, Ballinalee Road, Longford",Longford,,64317.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,5,"78 Cartrun Breac, Ballinalee Road, Longford",ok,53.738925,-7.806433
2016-03-22,"23 BRAMBLEFIELD CRESCENT, BLANCHARDSTOWN, DUBLIN",Dublin,,245000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,3,"23 BRAMBLEFIELD CRESCENT, BLANCHARDSTOWN, DUBLIN",ok,53.404411,-6.414386
2016-07-06,"12 ELM DR, CAHERDAVIN LAWN, LIMERICK",Limerick,,160000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"12 ELM DR, CAHERDAVIN LAWN, LIMERICK",ok,52.671447,-8.668788
2016-12-17,"107 SLIABH, GORT, CARRON",Galway,,172000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"107 SLIABH, GORT, CARRON, Galway",ok_relaxed_area,53.06735,-8.819313
2016-12-05,"58 GRIFFITH AVE, CLONMEL, TIPPERARY",Tipperary,,90000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"58 GRIFFITH AVE, CLONMEL, TIPPERARY",ok,52.360206,-7.693369
2016-07-01,"7 STONEY HURST, DOORADOYLE, LIMERICK",Limerick,,135000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"7 STONEY HURST, DOORADOYLE, LIMERICK",ok_relaxed_area,52.638448,-8.64627
2016-02-29,"8 BOURLUM WOOD, GREEN RD, CARLOW",Carlow,,207000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"8 BOURLUM WOOD, GREEN RD, CARLOW",ok,52.736316,-6.975746
2016-02-05,"APT 11 THE GLEBE, TOGHER RD, MONASTEREVIN",Kildare,,65000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,2,"APT 11 THE GLEBE, TOGHER RD, MONASTEREVIN, Kildare",ok,53.142266,-7.062106
2016-08-26,"5 THE MEADOWS, BRIARFIELDS, CASTLETROY",Limerick,,130500.0,No,No,Second-Hand Dwelling house /Apartment,,2016,8,"5 THE MEADOWS, BRIARFIELDS, CASTLETROY, Limerick",ok,52.665264,-8.555885
2016-06-08,"3 CLARINA RETIREMENT VILLAGE, CLARINA",Limerick,,87000.0,No,Yes,New Dwelling house /Apartment,less than 38 sq metres,2016,6,"3 CLARINA RETIREMENT VILLAGE, CLARINA, Limerick",ok,52.649722,-8.628756
2016-12-20,"47 LUS MOR, WHITEROCK HILL, WEXFORD",Wexford,,145000.0,Yes,No,Second-Hand Dwelling house /Apartment,,2016,12,"47 LUS MOR, WHITEROCK HILL, WEXFORD",ok,52.32376,-6.47669
2016-12-21,"42 ORCHARD GROVE, KENMARE, CO KERRY",Kerry,,170000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"42 ORCHARD GROVE, KENMARE, CO KERRY",ok,51.886077,-9.587304
2016-06-16,"10 RIVER WALK, BANKS, CORBALLY",Clare,,152000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,6,"10 RIVER WALK, BANKS, CORBALLY, Clare",ok,53.407535,-6.182322
2016-09-30,"1 Ardilea Crescent, Heidelberg, Ardilea",Dublin,,1167750.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,2016,9,"1 Ardilea Crescent, Heidelberg, Ardilea, Dublin",ok,53.296394,-6.227016
2016-05-12,"16 BRINKWATER HOUSE, QUINCENTENNIAL DR, SALTHILL",Galway,,80000.0,Yes,No,Second-Hand Dwelling house /Apartment,,2016,5,"16 BRINKWATER HOUSE, QUINCENTENNIAL DR, SALTHILL, Galway",ok_relaxed_area,53.260508,-9.073884
2016-11-16,"13 GLENCASTLE, GLENBEIGH, KERRY",Kerry,,148000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"13 GLENCASTLE, GLENBEIGH, KERRY",ok,52.052845,-9.944852
2016-03-02,"Alpha Villa, Newcourt Road, Bray",Wicklow,,500000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,3,"Alpha Villa, Newcourt Road, Bray, Wicklow",ok_relaxed_area,53.192417,-6.097452
2016-05-17,"35 DAKOTA COURT, ROYAL CANAL BANK, PHIBSBOROUGH DUBLIN 7",Dublin,,130000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,5,"35 DAKOTA COURT, ROYAL CANAL BANK, PHIBSBOROUGH DUBLIN 7",ok_relaxed_area,53.358015,-6.272165
2016-11-09,"11 MALTHOUSE GARDENS, MAIN ST, CASTLEBELLINGHAM",Louth,,120000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,11,"11 MALTHOUSE GARDENS, MAIN ST, CASTLEBELLINGHAM, Louth",ok,53.897388,-6.387934
2016-07-30,"30 FOXFIELD, GARRYDUFF, MAYO",Mayo,,150000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,7,"30 FOXFIELD, GARRYDUFF, MAYO",ok,53.861366,-9.309733
2016-10-15,"16 Hazelwood Park, Hazelhatch Road, Celbridge",Kildare,,323348.02,No,Yes,New Dwelling house /Apartment,less than 38 sq metres,2016,10,"16 Hazelwood Park, Hazelhatch Road, Celbridge, Kildare",ok,53.334735,-6.534994
2016-12-22,"2 Roseland Avenue, Cualanor, Upper Glenageary Road",Dublin,,753304.0,No,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,2016,12,"2 Roseland Avenue, Cualanor, Upper Glenageary Road, Dublin",ok,53.287475,-6.141347
2016-06-30,"THE COURTYARD HOUSE 4, EASTHAM HOUSE, EASRHAM RD",Meath,,108400.0,No,No,Second-Hand Dwelling house /Apartment,,2016,6,"THE COURTYARD HOUSE 4, EASTHAM HOUSE, EASRHAM RD, Meath",ok_relaxed_area,53.701238,-6.2523
2016-04-29,"3 RICHARDSTOWN, DONERAILE, CORK",Cork,,132000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,4,"3 RICHARDSTOWN, DONERAILE, CORK",ok,52.214538,-8.586747
2016-10-11,"11 Hawthorn Hill, Rakeevan, Bailieborough",Cavan,,90308.37,No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,2016,10,"11 Hawthorn Hill, Rakeevan, Bailieborough, Cavan",ok,53.912208,-6.958869
2016-03-01,"BLOCK 2 APT 2, RIVERWALK ACCOMODATION, INNER RING ROAD",Waterford,,55000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,3,"BLOCK 2 APT 2, RIVERWALK ACCOMODATION, INNER RING ROAD, Waterford",ok_relaxed_area,52.248045,-7.113666
2016-12-06,"9 COIS FARRAIGE, OLD GOLF LINKS RD, BLACKROCK",Louth,,185000.0,No,No,Second-Hand Dwelling house /Apartment,,2016,12,"9 COIS FARRAIGE, OLD GOLF LINKS RD, BLACKROCK, Louth",ok,53.968502,-6.382935
